Nome Completo;Email;Mês/Ano;Cargo;CBO;PIS;Salário Base;Comissão;Valores Adicionais;Bonificações;Total Vencimentos;INSS (%);INSS (R$);IRRF (%);IRRF (R$);Plano de Saúde;Total Descontos;Líquido a Receber;Carga Horária;Horas Extras;Base FGTS;FGTS do Mês;Base INSS;Base IRRF
Carlos Mendes;carlos.mendes@email.com;Jun-2022;Administrador;2521-25;99663607887;2906;798;196;668;4568;9.15;417.972;7.5;342.59999999999997;325;1085.572;3482.428;44;6;4568;365.44;4568;3882.7999999999997
Carlos Mendes;carlos.mendes@email.com;Jul-2022;Administrador;2521-25;75428115892;4095;771;700;531;6097;9.15;557.8755;7.5;457.275;356;1371.1505;4725.8495;44;18;6097;487.76;6097;5182.45
Carlos Mendes;carlos.mendes@email.com;Aug-2022;Administrador;2521-25;30051222823;5724;431;686;388;7229;9.15;661.4535;7.5;542.175;416;1619.6284999999998;5609.3715;44;16;7229;578.32;7229;6144.65
Carlos Mendes;carlos.mendes@email.com;Sep-2022;Administrador;2521-25;68456515187;5692;389;532;678;7291;9.15;667.1265;7.5;546.8249999999999;390;1603.9515;5687.0485;44;10;7291;583.28;7291;6197.349999999999
Carlos Mendes;carlos.mendes@email.com;Oct-2022;Administrador;2521-25;26725208797;5231;889;685;870;7675;9.15;702.2624999999999;7.5;575.625;381;1658.8874999999998;6016.1125;44;11;7675;614.0;7675;6523.75
Carlos Mendes;carlos.mendes@email.com;Nov-2022;Administrador;2521-25;10403981816;3718;978;403;9;5108;9.15;467.382;7.5;383.09999999999997;441;1291.482;3816.518;44;9;5108;408.64;5108;4341.8
Carlos Mendes;carlos.mendes@email.com;Dec-2022;Administrador;2521-25;42423485219;4342;356;145;320;5163;9.15;472.4145;7.5;387.22499999999997;281;1140.6395;4022.3605;44;19;5163;413.04;5163;4388.55
Carlos Mendes;carlos.mendes@email.com;Jan-2023;Administrador;2521-25;92432060763;4707;403;680;120;5910;9.15;540.765;7.5;443.25;342;1326.0149999999999;4583.985000000001;44;4;5910;472.8;5910;5023.5
Carlos Mendes;carlos.mendes@email.com;Feb-2023;Administrador;2521-25;19373926484;4254;885;249;422;5810;9.15;531.615;7.5;435.75;106;1073.365;4736.635;44;7;5810;464.8;5810;4938.5
Carlos Mendes;carlos.mendes@email.com;Mar-2023;Administrador;2521-25;34972063702;5206;499;617;582;6904;9.15;631.716;7.5;517.8;395;1544.516;5359.484;44;12;6904;552.32;6904;5868.4
Carlos Mendes;carlos.mendes@email.com;Apr-2023;Administrador;2521-25;14485304624;3364;314;442;368;4488;9.15;410.652;7.5;336.59999999999997;486;1233.252;3254.748;44;11;4488;359.04;4488;3814.7999999999997
Carlos Mendes;carlos.mendes@email.com;May-2023;Administrador;2521-25;32640342333;3196;384;104;413;4097;9.15;374.8755;7.5;307.275;208;890.1505;3206.8495000000003;44;19;4097;327.76;4097;3482.45
Carlos Mendes;carlos.mendes@email.com;Jun-2023;Administrador;2521-25;99581248750;5512;718;572;260;7062;9.15;646.173;7.5;529.65;384;1559.8229999999999;5502.177;44;12;7062;564.96;7062;6002.7
Carlos Mendes;carlos.mendes@email.com;Jul-2023;Administrador;2521-25;19605308076;3762;206;327;648;4943;9.15;452.2845;7.5;370.72499999999997;467;1290.0095;3652.9905;44;12;4943;395.44;4943;4201.55
Carlos Mendes;carlos.mendes@email.com;Aug-2023;Administrador;2521-25;59444786311;6887;962;438;779;9066;9.15;829.539;7.5;679.9499999999999;419;1928.489;7137.511;44;13;9066;725.28;9066;7706.099999999999
Carlos Mendes;carlos.mendes@email.com;Sep-2023;Administrador;2521-25;66435157251;4653;274;567;625;6119;9.15;559.8885;7.5;458.925;495;1513.8135;4605.1865;44;7;6119;489.52;6119;5201.15
Carlos Mendes;carlos.mendes@email.com;Oct-2023;Administrador;2521-25;29645852796;3545;744;608;258;5155;9.15;471.6825;7.5;386.625;141;999.3075;4155.6925;44;19;5155;412.40000000000003;5155;4381.75
Carlos Mendes;carlos.mendes@email.com;Nov-2023;Administrador;2521-25;55962541597;2559;536;527;540;4162;9.15;380.823;7.5;312.15;268;960.973;3201.027;44;8;4162;332.96;4162;3537.7
Carlos Mendes;carlos.mendes@email.com;Dec-2023;Administrador;2521-25;59801438036;3149;657;424;239;4469;9.15;408.9135;7.5;335.175;250;994.0885000000001;3474.9115;44;18;4469;357.52;4469;3798.65
Daniela Rocha;daniela.rocha@email.com;Jan-2020;Contador;2522-10;88916721463;3435;870;122;312;4739;9.15;433.6185;7.5;355.425;308;1097.0435;3641.9565000000002;44;1;4739;379.12;4739;4028.15
Daniela Rocha;daniela.rocha@email.com;Feb-2020;Contador;2522-10;45103788677;6043;989;191;742;7965;9.15;728.7975;7.5;597.375;234;1560.1725000000001;6404.827499999999;44;15;7965;637.2;7965;6770.25
Daniela Rocha;daniela.rocha@email.com;Mar-2020;Contador;2522-10;91294142464;6776;944;585;438;8743;9.15;799.9845;7.5;655.725;307;1762.7095;6980.2905;44;10;8743;699.44;8743;7431.55
Daniela Rocha;daniela.rocha@email.com;Apr-2020;Contador;2522-10;27895626978;4152;413;565;271;5401;9.15;494.19149999999996;7.5;405.075;407;1306.2665;4094.7335000000003;44;6;5401;432.08;5401;4590.849999999999
Daniela Rocha;daniela.rocha@email.com;May-2020;Contador;2522-10;47879741221;4825;477;261;806;6369;9.15;582.7635;7.5;477.67499999999995;468;1528.4385;4840.5615;44;7;6369;509.52000000000004;6369;5413.65
Daniela Rocha;daniela.rocha@email.com;Jun-2020;Contador;2522-10;48436150138;4372;862;310;210;5754;9.15;526.491;7.5;431.55;416;1374.041;4379.959;44;8;5754;460.32;5754;4890.9
Daniela Rocha;daniela.rocha@email.com;Jul-2020;Contador;2522-10;50748841020;2872;647;757;564;4840;9.15;442.86;7.5;363.0;277;1082.8600000000001;3757.14;44;9;4840;387.2;4840;4114.0
Daniela Rocha;daniela.rocha@email.com;Aug-2020;Contador;2522-10;20745680574;3454;475;730;285;4944;9.15;452.376;7.5;370.8;352;1175.176;3768.824;44;17;4944;395.52;4944;4202.4
Daniela Rocha;daniela.rocha@email.com;Sep-2020;Contador;2522-10;26306768601;6055;568;276;123;7022;9.15;642.513;7.5;526.65;233;1402.163;5619.8369999999995;44;4;7022;561.76;7022;5968.7
Daniela Rocha;daniela.rocha@email.com;Oct-2020;Contador;2522-10;19248791649;3305;502;465;888;5160;9.15;472.14;7.5;387.0;268;1127.1399999999999;4032.86;44;14;5160;412.8;5160;4386.0
Daniela Rocha;daniela.rocha@email.com;Nov-2020;Contador;2522-10;76465566514;4120;536;601;698;5955;9.15;544.8824999999999;7.5;446.625;418;1409.5075;4545.4925;44;14;5955;476.40000000000003;5955;5061.75
Daniela Rocha;daniela.rocha@email.com;Dec-2020;Contador;2522-10;56646958435;5816;626;411;494;7347;9.15;672.2505;7.5;551.025;195;1418.2755;5928.7245;44;3;7347;587.76;7347;6244.95
Daniela Rocha;daniela.rocha@email.com;Jan-2021;Contador;2522-10;13438502452;4304;664;487;763;6218;9.15;568.947;7.5;466.34999999999997;126;1161.297;5056.7029999999995;44;12;6218;497.44;6218;5285.3
Daniela Rocha;daniela.rocha@email.com;Feb-2021;Contador;2522-10;24552377946;4066;296;260;432;5054;9.15;462.441;7.5;379.05;172;1013.491;4040.509;44;16;5054;404.32;5054;4295.9
Daniela Rocha;daniela.rocha@email.com;Mar-2021;Contador;2522-10;22782326299;6956;597;419;886;8858;9.15;810.507;7.5;664.35;202;1676.857;7181.143;44;6;8858;708.64;8858;7529.3
Daniela Rocha;daniela.rocha@email.com;Apr-2021;Contador;2522-10;45900194884;3205;568;435;876;5084;9.15;465.186;7.5;381.3;274;1120.4859999999999;3963.514;44;18;5084;406.72;5084;4321.4
Daniela Rocha;daniela.rocha@email.com;May-2021;Contador;2522-10;62206288232;4697;755;229;304;5985;9.15;547.6274999999999;7.5;448.875;316;1312.5025;4672.4974999999995;44;9;5985;478.8;5985;5087.25
Daniela Rocha;daniela.rocha@email.com;Jun-2021;Contador;2522-10;56679856806;4768;575;427;256;6026;9.15;551.379;7.5;451.95;496;1499.329;4526.671;44;3;6026;482.08;6026;5122.099999999999
Daniela Rocha;daniela.rocha@email.com;Jul-2021;Contador;2522-10;74529043009;4970;279;622;237;6108;9.15;558.882;7.5;458.09999999999997;221;1237.982;4870.018;44;6;6108;488.64;6108;5191.8
Daniela Rocha;daniela.rocha@email.com;Aug-2021;Contador;2522-10;28405523769;4835;254;544;221;5854;9.15;535.641;7.5;439.05;157;1131.691;4722.309;44;9;5854;468.32;5854;4975.9
Daniela Rocha;daniela.rocha@email.com;Sep-2021;Contador;2522-10;44712781000;5206;876;701;880;7663;9.15;701.1645;7.5;574.725;161;1436.8895;6226.1105;44;15;7663;613.04;7663;6513.55
Daniela Rocha;daniela.rocha@email.com;Oct-2021;Contador;2522-10;21198583407;4973;799;442;179;6393;9.15;584.9594999999999;7.5;479.47499999999997;412;1476.4344999999998;4916.565500000001;44;18;6393;511.44;6393;5434.05
Daniela Rocha;daniela.rocha@email.com;Nov-2021;Contador;2522-10;13732175151;6834;638;617;726;8815;9.15;806.5725;7.5;661.125;271;1738.6975;7076.3025;44;5;8815;705.2;8815;7492.75
Daniela Rocha;daniela.rocha@email.com;Dec-2021;Contador;2522-10;32993141551;5919;435;657;332;7343;9.15;671.8845;7.5;550.725;273;1495.6095;5847.3904999999995;44;6;7343;587.44;7343;6241.55
Daniela Rocha;daniela.rocha@email.com;Jan-2022;Contador;2522-10;52331562400;3274;841;425;813;5353;9.15;489.79949999999997;7.5;401.47499999999997;321;1212.2745;4140.7255000000005;44;5;5353;428.24;5353;4550.05
Daniela Rocha;daniela.rocha@email.com;Feb-2022;Contador;2522-10;65697154770;6045;783;520;163;7511;9.15;687.2565;7.5;563.3249999999999;127;1377.5814999999998;6133.4185;44;18;7511;600.88;7511;6384.349999999999
Daniela Rocha;daniela.rocha@email.com;Mar-2022;Contador;2522-10;16333375545;4943;790;333;988;7054;9.15;645.441;7.5;529.05;199;1373.491;5680.509;44;9;7054;564.32;7054;5995.9
Daniela Rocha;daniela.rocha@email.com;Apr-2022;Contador;2522-10;57408254375;3145;571;447;37;4200;9.15;384.3;7.5;315.0;440;1139.3;3060.7;44;16;4200;336.0;4200;3570.0
Daniela Rocha;daniela.rocha@email.com;May-2022;Contador;2522-10;48490204332;3571;936;249;162;4918;9.15;449.997;7.5;368.84999999999997;103;921.847;3996.1530000000002;44;4;4918;393.44;4918;4180.3
Daniela Rocha;daniela.rocha@email.com;Jun-2022;Contador;2522-10;78358636203;2982;861;136;419;4398;9.15;402.417;7.5;329.84999999999997;485;1217.2669999999998;3180.733;44;13;4398;351.84000000000003;4398;3738.2999999999997
Daniela Rocha;daniela.rocha@email.com;Jul-2022;Contador;2522-10;12839050515;4237;335;648;400;5620;9.15;514.23;7.5;421.5;229;1164.73;4455.27;44;6;5620;449.6;5620;4777.0
Daniela Rocha;daniela.rocha@email.com;Aug-2022;Contador;2522-10;99699482189;6198;450;758;522;7928;9.15;725.412;7.5;594.6;205;1525.0120000000002;6402.987999999999;44;4;7928;634.24;7928;6738.8
Daniela Rocha;daniela.rocha@email.com;Sep-2022;Contador;2522-10;77127293222;3465;793;704;450;5412;9.15;495.198;7.5;405.9;122;1023.098;4388.902;44;3;5412;432.96000000000004;5412;4600.2
Daniela Rocha;daniela.rocha@email.com;Oct-2022;Contador;2522-10;23534532842;5882;631;607;696;7816;9.15;715.164;7.5;586.1999999999999;153;1454.364;6361.636;44;3;7816;625.28;7816;6643.599999999999
Daniela Rocha;daniela.rocha@email.com;Nov-2022;Contador;2522-10;87707497217;5669;559;416;855;7499;9.15;686.1585;7.5;562.425;342;1590.5835;5908.4165;44;7;7499;599.92;7499;6374.15
Daniela Rocha;daniela.rocha@email.com;Dec-2022;Contador;2522-10;75012954885;5853;842;524;790;8009;9.15;732.8235;7.5;600.675;183;1516.4985;6492.5015;44;19;8009;640.72;8009;6807.65
Daniela Rocha;daniela.rocha@email.com;Jan-2023;Contador;2522-10;54517851589;6715;595;744;630;8684;9.15;794.586;7.5;651.3;149;1594.886;7089.114;44;9;8684;694.72;8684;7381.4
Daniela Rocha;daniela.rocha@email.com;Feb-2023;Contador;2522-10;56044665100;3229;832;250;381;4692;9.15;429.318;7.5;351.9;345;1126.2179999999998;3565.782;44;11;4692;375.36;4692;3988.2
Daniela Rocha;daniela.rocha@email.com;Mar-2023;Contador;2522-10;16837594030;5238;988;475;822;7523;9.15;688.3545;7.5;564.225;253;1505.5795;6017.4205;44;5;7523;601.84;7523;6394.55
Daniela Rocha;daniela.rocha@email.com;Apr-2023;Contador;2522-10;46971640655;4745;884;195;375;6199;9.15;567.2085;7.5;464.92499999999995;442;1474.1335;4724.8665;44;8;6199;495.92;6199;5269.15
Daniela Rocha;daniela.rocha@email.com;May-2023;Contador;2522-10;12007259729;6774;935;659;754;9122;9.15;834.663;7.5;684.15;382;1900.813;7221.187;44;9;9122;729.76;9122;7753.7
Daniela Rocha;daniela.rocha@email.com;Jun-2023;Contador;2522-10;27443616987;3416;552;438;359;4765;9.15;435.9975;7.5;357.375;366;1159.3725;3605.6275;44;18;4765;381.2;4765;4050.25
Daniela Rocha;daniela.rocha@email.com;Jul-2023;Contador;2522-10;52029660592;4075;585;418;283;5361;9.15;490.5315;7.5;402.075;323;1215.6064999999999;4145.3935;44;3;5361;428.88;5361;4556.849999999999
Daniela Rocha;daniela.rocha@email.com;Aug-2023;Contador;2522-10;29289775299;5202;450;580;403;6635;9.15;607.1025;7.5;497.625;332;1436.7275;5198.2725;44;19;6635;530.8;6635;5639.75
Daniela Rocha;daniela.rocha@email.com;Sep-2023;Contador;2522-10;82073317825;3376;704;752;982;5814;9.15;531.981;7.5;436.05;215;1183.031;4630.969;44;3;5814;465.12;5814;4941.9
Daniela Rocha;daniela.rocha@email.com;Oct-2023;Contador;2522-10;61061973539;4439;579;387;953;6358;9.15;581.757;7.5;476.84999999999997;369;1427.607;4930.393;44;14;6358;508.64;6358;5404.3
Daniela Rocha;daniela.rocha@email.com;Nov-2023;Contador;2522-10;85016067893;3034;960;328;68;4390;9.15;401.685;7.5;329.25;103;833.935;3556.065;44;10;4390;351.2;4390;3731.5
Daniela Rocha;daniela.rocha@email.com;Dec-2023;Contador;2522-10;64964620712;4139;597;721;119;5576;9.15;510.204;7.5;418.2;176;1104.404;4471.596;44;13;5576;446.08;5576;4739.599999999999
Eduardo Lima;eduardo.lima@email.com;Jan-2020;Designer Gráfico;2624-15;66516553418;5377;720;156;68;6321;9.15;578.3715;7.5;474.075;248;1300.4465;5020.5535;44;5;6321;505.68;6321;5372.849999999999
Eduardo Lima;eduardo.lima@email.com;Feb-2020;Designer Gráfico;2624-15;67585036250;5842;359;717;596;7514;9.15;687.531;7.5;563.55;176;1427.081;6086.919;44;4;7514;601.12;7514;6386.9
Eduardo Lima;eduardo.lima@email.com;Mar-2020;Designer Gráfico;2624-15;37827852057;3739;220;286;264;4509;9.15;412.57349999999997;7.5;338.175;493;1243.7485;3265.2515000000003;44;1;4509;360.72;4509;3832.65
Eduardo Lima;eduardo.lima@email.com;Apr-2020;Designer Gráfico;2624-15;61407550765;3902;599;705;185;5391;9.15;493.2765;7.5;404.325;326;1223.6015;4167.3985;44;0;5391;431.28000000000003;5391;4582.349999999999
Eduardo Lima;eduardo.lima@email.com;May-2020;Designer Gráfico;2624-15;98666414900;2639;784;373;823;4619;9.15;422.63849999999996;7.5;346.425;240;1009.0635;3609.9365;44;14;4619;369.52;4619;3926.15
Eduardo Lima;eduardo.lima@email.com;Jun-2020;Designer Gráfico;2624-15;77364965776;6413;279;211;672;7575;9.15;693.1125;7.5;568.125;377;1638.2375;5936.7625;44;10;7575;606.0;7575;6438.75
Eduardo Lima;eduardo.lima@email.com;Jul-2020;Designer Gráfico;2624-15;28048486892;3696;879;545;748;5868;9.15;536.922;7.5;440.09999999999997;322;1299.022;4568.978;44;1;5868;469.44;5868;4987.8
Eduardo Lima;eduardo.lima@email.com;Aug-2020;Designer Gráfico;2624-15;28042212661;5680;374;656;39;6749;9.15;617.5335;7.5;506.17499999999995;260;1383.7085;5365.2915;44;18;6749;539.92;6749;5736.65
Eduardo Lima;eduardo.lima@email.com;Sep-2020;Designer Gráfico;2624-15;78892616371;3109;400;279;123;3911;9.15;357.8565;7.5;293.325;422;1073.1815;2837.8185000000003;44;14;3911;312.88;3911;3324.35
Eduardo Lima;eduardo.lima@email.com;Oct-2020;Designer Gráfico;2624-15;65364718491;3006;624;451;691;4772;9.15;436.638;7.5;357.9;239;1033.538;3738.462;44;14;4772;381.76;4772;4056.2
Eduardo Lima;eduardo.lima@email.com;Nov-2020;Designer Gráfico;2624-15;31577693907;5920;612;137;531;7200;9.15;658.8;7.5;540.0;302;1500.8;5699.2;44;9;7200;576.0;7200;6120.0
Eduardo Lima;eduardo.lima@email.com;Dec-2020;Designer Gráfico;2624-15;81932705703;2685;872;287;508;4352;9.15;398.20799999999997;7.5;326.4;466;1190.608;3161.392;44;15;4352;348.16;4352;3699.2
Eduardo Lima;eduardo.lima@email.com;Jan-2021;Designer Gráfico;2624-15;16901076563;6680;758;779;747;8964;9.15;820.206;7.5;672.3;161;1653.5059999999999;7310.494000000001;44;7;8964;717.12;8964;7619.4
Eduardo Lima;eduardo.lima@email.com;Feb-2021;Designer Gráfico;2624-15;65620850173;3978;885;710;7;5580;9.15;510.57;7.5;418.5;486;1415.07;4164.93;44;6;5580;446.40000000000003;5580;4743.0
Eduardo Lima;eduardo.lima@email.com;Mar-2021;Designer Gráfico;2624-15;16775999284;4019;310;102;678;5109;9.15;467.4735;7.5;383.175;233;1083.6485;4025.3514999999998;44;0;5109;408.72;5109;4342.65
Eduardo Lima;eduardo.lima@email.com;Apr-2021;Designer Gráfico;2624-15;27023565051;4810;829;617;192;6448;9.15;589.992;7.5;483.59999999999997;289;1362.5919999999999;5085.408;44;17;6448;515.84;6448;5480.8
Eduardo Lima;eduardo.lima@email.com;May-2021;Designer Gráfico;2624-15;14960310870;2712;411;695;398;4216;9.15;385.764;7.5;316.2;157;858.9639999999999;3357.036;44;9;4216;337.28000000000003;4216;3583.6
Eduardo Lima;eduardo.lima@email.com;Jun-2021;Designer Gráfico;2624-15;80442181398;6970;437;669;633;8709;9.15;796.8735;7.5;653.175;149;1599.0484999999999;7109.9515;44;6;8709;696.72;8709;7402.65
Eduardo Lima;eduardo.lima@email.com;Jul-2021;Designer Gráfico;2624-15;48916743850;6402;261;596;274;7533;9.15;689.2695;7.5;564.975;125;1379.2445;6153.7555;44;6;7533;602.64;7533;6403.05
Eduardo Lima;eduardo.lima@email.com;Aug-2021;Designer Gráfico;2624-15;28857173019;5050;879;539;22;6490;9.15;593.835;7.5;486.75;429;1509.585;4980.415;44;16;6490;519.2;6490;5516.5
Eduardo Lima;eduardo.lima@email.com;Sep-2021;Designer Gráfico;2624-15;70429347939;5400;691;146;541;6778;9.15;620.187;7.5;508.34999999999997;208;1336.537;5441.463;44;7;6778;542.24;6778;5761.3
Eduardo Lima;eduardo.lima@email.com;Oct-2021;Designer Gráfico;2624-15;13552537765;6278;368;683;121;7450;9.15;681.675;7.5;558.75;349;1589.425;5860.575;44;18;7450;596.0;7450;6332.5
Eduardo Lima;eduardo.lima@email.com;Nov-2021;Designer Gráfico;2624-15;90352091014;4401;247;551;541;5740;9.15;525.21;7.5;430.5;279;1234.71;4505.29;44;19;5740;459.2;5740;4879.0
Eduardo Lima;eduardo.lima@email.com;Dec-2021;Designer Gráfico;2624-15;61024081337;3287;308;482;685;4762;9.15;435.723;7.5;357.15;314;1106.873;3655.127;44;12;4762;380.96;4762;4047.7
Eduardo Lima;eduardo.lima@email.com;Jan-2022;Designer Gráfico;2624-15;80310889911;4602;805;696;722;6825;9.15;624.4875;7.5;511.875;133;1269.3625;5555.6375;44;5;6825;546.0;6825;5801.25
Eduardo Lima;eduardo.lima@email.com;Feb-2022;Designer Gráfico;2624-15;78728336694;6600;307;378;165;7450;9.15;681.675;7.5;558.75;182;1422.425;6027.575;44;19;7450;596.0;7450;6332.5
Eduardo Lima;eduardo.lima@email.com;Mar-2022;Designer Gráfico;2624-15;42886157326;5686;606;738;820;7850;9.15;718.275;7.5;588.75;322;1629.025;6220.975;44;4;7850;628.0;7850;6672.5
Eduardo Lima;eduardo.lima@email.com;Apr-2022;Designer Gráfico;2624-15;55153056321;5863;814;319;91;7087;9.15;648.4605;7.5;531.525;378;1557.9855;5529.0145;44;17;7087;566.96;7087;6023.95
Eduardo Lima;eduardo.lima@email.com;May-2022;Designer Gráfico;2624-15;83679774422;3926;720;450;374;5470;9.15;500.505;7.5;410.25;327;1237.755;4232.245;44;1;5470;437.6;5470;4649.5
Eduardo Lima;eduardo.lima@email.com;Jun-2022;Designer Gráfico;2624-15;71747154066;4836;381;420;314;5951;9.15;544.5165;7.5;446.325;183;1173.8415;4777.1585;44;15;5951;476.08;5951;5058.349999999999
Eduardo Lima;eduardo.lima@email.com;Jul-2022;Designer Gráfico;2624-15;45586912158;2545;488;483;626;4142;9.15;378.993;7.5;310.65;135;824.643;3317.357;44;3;4142;331.36;4142;3520.7
Eduardo Lima;eduardo.lima@email.com;Aug-2022;Designer Gráfico;2624-15;80914674881;4854;928;751;171;6704;9.15;613.4159999999999;7.5;502.79999999999995;402;1518.216;5185.784;44;6;6704;536.32;6704;5698.4
Eduardo Lima;eduardo.lima@email.com;Sep-2022;Designer Gráfico;2624-15;76867192361;3186;517;132;467;4302;9.15;393.633;7.5;322.65;303;1019.2829999999999;3282.717;44;3;4302;344.16;4302;3656.7
Eduardo Lima;eduardo.lima@email.com;Oct-2022;Designer Gráfico;2624-15;94515177189;4364;453;463;97;5377;9.15;491.9955;7.5;403.275;247;1142.2705;4234.7294999999995;44;2;5377;430.16;5377;4570.45
Eduardo Lima;eduardo.lima@email.com;Nov-2022;Designer Gráfico;2624-15;49628446333;3770;685;399;328;5182;9.15;474.15299999999996;7.5;388.65;302;1164.8029999999999;4017.197;44;10;5182;414.56;5182;4404.7
Eduardo Lima;eduardo.lima@email.com;Dec-2022;Designer Gráfico;2624-15;63530250162;2696;903;409;721;4729;9.15;432.70349999999996;7.5;354.675;460;1247.3785;3481.6215;44;1;4729;378.32;4729;4019.65
Eduardo Lima;eduardo.lima@email.com;Jan-2023;Designer Gráfico;2624-15;57605084045;3553;611;203;82;4449;9.15;407.0835;7.5;333.675;225;965.7585;3483.2415;44;17;4449;355.92;4449;3781.65
Eduardo Lima;eduardo.lima@email.com;Feb-2023;Designer Gráfico;2624-15;71856064166;3267;913;400;173;4753;9.15;434.8995;7.5;356.47499999999997;275;1066.3745;3686.6255;44;2;4753;380.24;4753;4040.0499999999997
Eduardo Lima;eduardo.lima@email.com;Mar-2023;Designer Gráfico;2624-15;99960951783;5315;796;243;198;6552;9.15;599.508;7.5;491.4;267;1357.908;5194.092000000001;44;17;6552;524.16;6552;5569.2
Eduardo Lima;eduardo.lima@email.com;Apr-2023;Designer Gráfico;2624-15;86038417299;3728;276;596;210;4810;9.15;440.115;7.5;360.75;456;1256.865;3553.135;44;6;4810;384.8;4810;4088.5
Eduardo Lima;eduardo.lima@email.com;May-2023;Designer Gráfico;2624-15;12321789041;6922;334;310;969;8535;9.15;780.9525;7.5;640.125;109;1530.0774999999999;7004.922500000001;44;5;8535;682.8000000000001;8535;7254.75
Eduardo Lima;eduardo.lima@email.com;Jun-2023;Designer Gráfico;2624-15;15190135441;4682;838;345;12;5877;9.15;537.7455;7.5;440.775;284;1262.5205;4614.4794999999995;44;1;5877;470.16;5877;4995.45
